,Event,Team,NOC,Year,Games,Season,City,Sport,Medal
9708,"Speed Skating Women's 1,500 metres",Russia,RUS,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9709,"Speed Skating Women's 1,500 metres",Soviet Union,URS,1960,1960 Winter,Winter,Squaw Valley,Speed Skating,1.0
9710,"Speed Skating Women's 1,500 metres",Soviet Union,URS,1964,1964 Winter,Winter,Innsbruck,Speed Skating,1.0
9711,"Speed Skating Women's 1,500 metres",Soviet Union,URS,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9712,"Speed Skating Women's 1,500 metres",Soviet Union,URS,1984,1984 Winter,Winter,Sarajevo,Speed Skating,1.0
9713,"Speed Skating Women's 1,500 metres",United States,USA,1972,1972 Winter,Winter,Sapporo,Speed Skating,1.0
9714,"Speed Skating Women's 1,500 metres",United States,USA,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9715,"Speed Skating Women's 1,500 metres",United States,USA,1998,1998 Winter,Winter,Nagano,Speed Skating,1.0
9716,"Speed Skating Women's 1,500 metres",United States,USA,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9717,"Speed Skating Women's 3,000 metres",Austria,AUT,1992,1992 Winter,Winter,Albertville,Speed Skating,1.0
9718,"Speed Skating Women's 3,000 metres",Austria,AUT,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9719,"Speed Skating Women's 3,000 metres",Canada,CAN,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9720,"Speed Skating Women's 3,000 metres",Canada,CAN,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9721,"Speed Skating Women's 3,000 metres",Canada,CAN,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9722,"Speed Skating Women's 3,000 metres",Czech Republic,CZE,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9723,"Speed Skating Women's 3,000 metres",Czech Republic,CZE,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9724,"Speed Skating Women's 3,000 metres",East Germany,GDR,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9725,"Speed Skating Women's 3,000 metres",East Germany,GDR,1980,1980 Winter,Winter,Lake Placid,Speed Skating,1.0
9726,"Speed Skating Women's 3,000 metres",East Germany,GDR,1984,1984 Winter,Winter,Sarajevo,Speed Skating,1.0
9727,"Speed Skating Women's 3,000 metres",East Germany,GDR,1988,1988 Winter,Winter,Calgary,Speed Skating,1.0
9728,"Speed Skating Women's 3,000 metres",Finland,FIN,1960,1960 Winter,Winter,Squaw Valley,Speed Skating,1.0
9729,"Speed Skating Women's 3,000 metres",Finland,FIN,1968,1968 Winter,Winter,Grenoble,Speed Skating,1.0
9730,"Speed Skating Women's 3,000 metres",Germany,GER,1992,1992 Winter,Winter,Albertville,Speed Skating,1.0
9731,"Speed Skating Women's 3,000 metres",Germany,GER,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9732,"Speed Skating Women's 3,000 metres",Germany,GER,1998,1998 Winter,Winter,Nagano,Speed Skating,1.0
9733,"Speed Skating Women's 3,000 metres",Germany,GER,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9734,"Speed Skating Women's 3,000 metres",Germany,GER,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9735,"Speed Skating Women's 3,000 metres",Netherlands,NED,1968,1968 Winter,Winter,Grenoble,Speed Skating,1.0
9736,"Speed Skating Women's 3,000 metres",Netherlands,NED,1972,1972 Winter,Winter,Sapporo,Speed Skating,1.0
9737,"Speed Skating Women's 3,000 metres",Netherlands,NED,1988,1988 Winter,Winter,Calgary,Speed Skating,1.0
9738,"Speed Skating Women's 3,000 metres",Netherlands,NED,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9739,"Speed Skating Women's 3,000 metres",Netherlands,NED,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9740,"Speed Skating Women's 3,000 metres",Netherlands,NED,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9741,"Speed Skating Women's 3,000 metres",North Korea,PRK,1964,1964 Winter,Winter,Innsbruck,Speed Skating,1.0
9742,"Speed Skating Women's 3,000 metres",Norway,NOR,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9743,"Speed Skating Women's 3,000 metres",Norway,NOR,1980,1980 Winter,Winter,Lake Placid,Speed Skating,1.0
9744,"Speed Skating Women's 3,000 metres",Russia,RUS,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9745,"Speed Skating Women's 3,000 metres",Russia,RUS,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9746,"Speed Skating Women's 3,000 metres",Soviet Union,URS,1960,1960 Winter,Winter,Squaw Valley,Speed Skating,1.0
9747,"Speed Skating Women's 3,000 metres",Soviet Union,URS,1964,1964 Winter,Winter,Innsbruck,Speed Skating,1.0
9748,"Speed Skating Women's 3,000 metres",Soviet Union,URS,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9749,"Speed Skating Women's 3,000 metres",United States,USA,1972,1972 Winter,Winter,Sapporo,Speed Skating,1.0
9750,"Speed Skating Women's 3,000 metres",United States,USA,1980,1980 Winter,Winter,Lake Placid,Speed Skating,1.0
9751,"Speed Skating Women's 5,000 metres",Canada,CAN,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9752,"Speed Skating Women's 5,000 metres",Canada,CAN,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9753,"Speed Skating Women's 5,000 metres",Canada,CAN,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9754,"Speed Skating Women's 5,000 metres",Czech Republic,CZE,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9755,"Speed Skating Women's 5,000 metres",Czech Republic,CZE,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9756,"Speed Skating Women's 5,000 metres",East Germany,GDR,1988,1988 Winter,Winter,Calgary,Speed Skating,1.0
9757,"Speed Skating Women's 5,000 metres",Germany,GER,1992,1992 Winter,Winter,Albertville,Speed Skating,1.0
9758,"Speed Skating Women's 5,000 metres",Germany,GER,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9759,"Speed Skating Women's 5,000 metres",Germany,GER,1998,1998 Winter,Winter,Nagano,Speed Skating,1.0
9760,"Speed Skating Women's 5,000 metres",Germany,GER,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9761,"Speed Skating Women's 5,000 metres",Germany,GER,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9762,"Speed Skating Women's 5,000 metres",Germany,GER,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9763,"Speed Skating Women's 5,000 metres",Japan,JPN,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9764,"Speed Skating Women's 5,000 metres",Kazakhstan,KAZ,1998,1998 Winter,Winter,Nagano,Speed Skating,1.0
9765,"Speed Skating Women's 5,000 metres",Netherlands,NED,1988,1988 Winter,Winter,Calgary,Speed Skating,1.0
9766,"Speed Skating Women's 5,000 metres",Netherlands,NED,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9767,"Speed Skating Women's 5,000 metres",Netherlands,NED,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9768,Speed Skating Women's 500 metres,Canada,CAN,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9769,Speed Skating Women's 500 metres,Canada,CAN,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9770,Speed Skating Women's 500 metres,Canada,CAN,1998,1998 Winter,Winter,Nagano,Speed Skating,1.0
9771,Speed Skating Women's 500 metres,Canada,CAN,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9772,Speed Skating Women's 500 metres,China,CHN,1992,1992 Winter,Winter,Albertville,Speed Skating,1.0
9773,Speed Skating Women's 500 metres,China,CHN,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9774,Speed Skating Women's 500 metres,China,CHN,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9775,Speed Skating Women's 500 metres,East Germany,GDR,1980,1980 Winter,Winter,Lake Placid,Speed Skating,1.0
9776,Speed Skating Women's 500 metres,East Germany,GDR,1984,1984 Winter,Winter,Sarajevo,Speed Skating,1.0
9777,Speed Skating Women's 500 metres,East Germany,GDR,1988,1988 Winter,Winter,Calgary,Speed Skating,1.0
9778,Speed Skating Women's 500 metres,Germany,GER,1960,1960 Winter,Winter,Squaw Valley,Speed Skating,1.0
9779,Speed Skating Women's 500 metres,Germany,GER,1992,1992 Winter,Winter,Albertville,Speed Skating,1.0
9780,Speed Skating Women's 500 metres,Germany,GER,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9781,Speed Skating Women's 500 metres,Germany,GER,2002,2002 Winter,Winter,Salt Lake City,Speed Skating,1.0
9782,Speed Skating Women's 500 metres,Germany,GER,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9783,Speed Skating Women's 500 metres,Japan,JPN,1998,1998 Winter,Winter,Nagano,Speed Skating,1.0
9784,Speed Skating Women's 500 metres,Netherlands,NED,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9785,Speed Skating Women's 500 metres,Russia,RUS,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9786,Speed Skating Women's 500 metres,Russia,RUS,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9787,Speed Skating Women's 500 metres,South Korea,KOR,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9788,Speed Skating Women's 500 metres,South Korea,KOR,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9789,Speed Skating Women's 500 metres,Soviet Union,URS,1960,1960 Winter,Winter,Squaw Valley,Speed Skating,1.0
9790,Speed Skating Women's 500 metres,Soviet Union,URS,1964,1964 Winter,Winter,Innsbruck,Speed Skating,1.0
9791,Speed Skating Women's 500 metres,Soviet Union,URS,1968,1968 Winter,Winter,Grenoble,Speed Skating,1.0
9792,Speed Skating Women's 500 metres,Soviet Union,URS,1972,1972 Winter,Winter,Sapporo,Speed Skating,1.0
9793,Speed Skating Women's 500 metres,Soviet Union,URS,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9794,Speed Skating Women's 500 metres,Soviet Union,URS,1980,1980 Winter,Winter,Lake Placid,Speed Skating,1.0
9795,Speed Skating Women's 500 metres,Soviet Union,URS,1984,1984 Winter,Winter,Sarajevo,Speed Skating,1.0
9796,Speed Skating Women's 500 metres,United States,USA,1960,1960 Winter,Winter,Squaw Valley,Speed Skating,1.0
9797,Speed Skating Women's 500 metres,United States,USA,1968,1968 Winter,Winter,Grenoble,Speed Skating,1.0
9798,Speed Skating Women's 500 metres,United States,USA,1972,1972 Winter,Winter,Sapporo,Speed Skating,1.0
9799,Speed Skating Women's 500 metres,United States,USA,1976,1976 Winter,Winter,Innsbruck,Speed Skating,1.0
9800,Speed Skating Women's 500 metres,United States,USA,1980,1980 Winter,Winter,Lake Placid,Speed Skating,1.0
9801,Speed Skating Women's 500 metres,United States,USA,1988,1988 Winter,Winter,Calgary,Speed Skating,1.0
9802,Speed Skating Women's 500 metres,United States,USA,1992,1992 Winter,Winter,Albertville,Speed Skating,1.0
9803,Speed Skating Women's 500 metres,United States,USA,1994,1994 Winter,Winter,Lillehammer,Speed Skating,1.0
9804,Speed Skating Women's Team Pursuit (6 laps),Canada,CAN,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9805,Speed Skating Women's Team Pursuit (6 laps),Germany,GER,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9806,Speed Skating Women's Team Pursuit (6 laps),Germany,GER,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9807,Speed Skating Women's Team Pursuit (6 laps),Japan,JPN,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9808,Speed Skating Women's Team Pursuit (6 laps),Netherlands,NED,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9809,Speed Skating Women's Team Pursuit (6 laps),Poland,POL,2010,2010 Winter,Winter,Vancouver,Speed Skating,1.0
9810,Speed Skating Women's Team Pursuit (6 laps),Poland,POL,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9811,Speed Skating Women's Team Pursuit (6 laps),Russia,RUS,2006,2006 Winter,Winter,Torino,Speed Skating,1.0
9812,Speed Skating Women's Team Pursuit (6 laps),Russia,RUS,2014,2014 Winter,Winter,Sochi,Speed Skating,1.0
9813,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1956,1956 Summer,Summer,Melbourne,Swimming,1.0
9814,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1960,1960 Summer,Summer,Roma,Swimming,1.0
9815,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1964,1964 Summer,Summer,Tokyo,Swimming,1.0
9816,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1968,1968 Summer,Summer,Mexico City,Swimming,1.0
9817,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1972,1972 Summer,Summer,Munich,Swimming,1.0
9818,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1976,1976 Summer,Summer,Montreal,Swimming,1.0
9819,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1980,1980 Summer,Summer,Moskva,Swimming,1.0
9820,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1992,1992 Summer,Summer,Barcelona,Swimming,1.0
9821,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,1996,1996 Summer,Summer,Atlanta,Swimming,1.0
9822,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,2000,2000 Summer,Summer,Sydney,Swimming,1.0
9823,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,2004,2004 Summer,Summer,Athina,Swimming,1.0
9824,"Swimming Men's 1,500 metres Freestyle",Australia,AUS,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9825,"Swimming Men's 1,500 metres Freestyle",Canada,CAN,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9826,"Swimming Men's 1,500 metres Freestyle",Canada,CAN,2012,2012 Summer,Summer,London,Swimming,1.0
9827,"Swimming Men's 1,500 metres Freestyle",China,CHN,2012,2012 Summer,Summer,London,Swimming,1.0
9828,"Swimming Men's 1,500 metres Freestyle",East Germany,GDR,1988,1988 Summer,Summer,Seoul,Swimming,1.0
9829,"Swimming Men's 1,500 metres Freestyle",Germany,GER,1992,1992 Summer,Summer,Barcelona,Swimming,1.0
9830,"Swimming Men's 1,500 metres Freestyle",Great Britain,GBR,1996,1996 Summer,Summer,Atlanta,Swimming,1.0
9831,"Swimming Men's 1,500 metres Freestyle",Great Britain,GBR,2004,2004 Summer,Summer,Athina,Swimming,1.0
9832,"Swimming Men's 1,500 metres Freestyle",Italy,ITA,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9833,"Swimming Men's 1,500 metres Freestyle",Japan,JPN,1956,1956 Summer,Summer,Melbourne,Swimming,1.0
9834,"Swimming Men's 1,500 metres Freestyle",Soviet Union,URS,1980,1980 Summer,Summer,Moskva,Swimming,1.0
9835,"Swimming Men's 1,500 metres Freestyle",Soviet Union,URS,1988,1988 Summer,Summer,Seoul,Swimming,1.0
9836,"Swimming Men's 1,500 metres Freestyle",Tunisia,TUN,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9837,"Swimming Men's 1,500 metres Freestyle",Tunisia,TUN,2012,2012 Summer,Summer,London,Swimming,1.0
9838,"Swimming Men's 1,500 metres Freestyle",United States,USA,1956,1956 Summer,Summer,Melbourne,Swimming,1.0
9839,"Swimming Men's 1,500 metres Freestyle",United States,USA,1960,1960 Summer,Summer,Roma,Swimming,1.0
9840,"Swimming Men's 1,500 metres Freestyle",United States,USA,1964,1964 Summer,Summer,Tokyo,Swimming,1.0
9841,"Swimming Men's 1,500 metres Freestyle",United States,USA,1968,1968 Summer,Summer,Mexico City,Swimming,1.0
9842,"Swimming Men's 1,500 metres Freestyle",United States,USA,1972,1972 Summer,Summer,Munich,Swimming,1.0
9843,"Swimming Men's 1,500 metres Freestyle",United States,USA,1976,1976 Summer,Summer,Montreal,Swimming,1.0
9844,"Swimming Men's 1,500 metres Freestyle",United States,USA,1984,1984 Summer,Summer,Los Angeles,Swimming,1.0
9845,"Swimming Men's 1,500 metres Freestyle",United States,USA,2000,2000 Summer,Summer,Sydney,Swimming,1.0
9846,"Swimming Men's 1,500 metres Freestyle",United States,USA,2004,2004 Summer,Summer,Athina,Swimming,1.0
9847,"Swimming Men's 1,500 metres Freestyle",United States,USA,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9848,"Swimming Men's 1,500 metres Freestyle",West Germany,FRG,1984,1984 Summer,Summer,Los Angeles,Swimming,1.0
9849,"Swimming Men's 1,500 metres Freestyle",West Germany,FRG,1988,1988 Summer,Summer,Seoul,Swimming,1.0
9850,Swimming Men's 10 kilometres Open Water,Canada,CAN,2012,2012 Summer,Summer,London,Swimming,1.0
9851,Swimming Men's 10 kilometres Open Water,France,FRA,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9852,Swimming Men's 10 kilometres Open Water,Germany,GER,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9853,Swimming Men's 10 kilometres Open Water,Germany,GER,2012,2012 Summer,Summer,London,Swimming,1.0
9854,Swimming Men's 10 kilometres Open Water,Great Britain,GBR,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9855,Swimming Men's 10 kilometres Open Water,Greece,GRE,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9856,Swimming Men's 10 kilometres Open Water,Netherlands,NED,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9857,Swimming Men's 10 kilometres Open Water,Netherlands,NED,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9858,Swimming Men's 10 kilometres Open Water,Tunisia,TUN,2012,2012 Summer,Summer,London,Swimming,1.0
9859,Swimming Men's 100 metres Backstroke,Australia,AUS,1956,1956 Summer,Summer,Melbourne,Swimming,1.0
9860,Swimming Men's 100 metres Backstroke,Australia,AUS,1960,1960 Summer,Summer,Roma,Swimming,1.0
9861,Swimming Men's 100 metres Backstroke,Australia,AUS,2000,2000 Summer,Summer,Sydney,Swimming,1.0
9862,Swimming Men's 100 metres Backstroke,Australia,AUS,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9863,Swimming Men's 100 metres Backstroke,Austria,AUT,2004,2004 Summer,Summer,Athina,Swimming,1.0
9864,Swimming Men's 100 metres Backstroke,Canada,CAN,1984,1984 Summer,Summer,Los Angeles,Swimming,1.0
9865,Swimming Men's 100 metres Backstroke,Canada,CAN,1992,1992 Summer,Summer,Barcelona,Swimming,1.0
9866,Swimming Men's 100 metres Backstroke,China,CHN,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9867,Swimming Men's 100 metres Backstroke,Cuba,CUB,1996,1996 Summer,Summer,Atlanta,Swimming,1.0
9868,Swimming Men's 100 metres Backstroke,East Germany,GDR,1968,1968 Summer,Summer,Mexico City,Swimming,1.0
9869,Swimming Men's 100 metres Backstroke,East Germany,GDR,1972,1972 Summer,Summer,Munich,Swimming,1.0
9870,Swimming Men's 100 metres Backstroke,East Germany,GDR,1976,1976 Summer,Summer,Montreal,Swimming,1.0
9871,Swimming Men's 100 metres Backstroke,Germany,GER,2000,2000 Summer,Summer,Sydney,Swimming,1.0
9872,Swimming Men's 100 metres Backstroke,Japan,JPN,1988,1988 Summer,Summer,Seoul,Swimming,1.0
9873,Swimming Men's 100 metres Backstroke,Japan,JPN,2004,2004 Summer,Summer,Athina,Swimming,1.0
9874,Swimming Men's 100 metres Backstroke,Japan,JPN,2012,2012 Summer,Summer,London,Swimming,1.0
9875,Swimming Men's 100 metres Backstroke,Russia,RUS,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9876,Swimming Men's 100 metres Backstroke,Soviet Union,URS,1980,1980 Summer,Summer,Moskva,Swimming,1.0
9877,Swimming Men's 100 metres Backstroke,Soviet Union,URS,1988,1988 Summer,Summer,Seoul,Swimming,1.0
9878,Swimming Men's 100 metres Backstroke,Sweden,SWE,1980,1980 Summer,Summer,Moskva,Swimming,1.0
9879,Swimming Men's 100 metres Backstroke,United States,USA,1956,1956 Summer,Summer,Melbourne,Swimming,1.0
9880,Swimming Men's 100 metres Backstroke,United States,USA,1960,1960 Summer,Summer,Roma,Swimming,1.0
9881,Swimming Men's 100 metres Backstroke,United States,USA,1968,1968 Summer,Summer,Mexico City,Swimming,1.0
9882,Swimming Men's 100 metres Backstroke,United States,USA,1972,1972 Summer,Summer,Munich,Swimming,1.0
9883,Swimming Men's 100 metres Backstroke,United States,USA,1976,1976 Summer,Summer,Montreal,Swimming,1.0
9884,Swimming Men's 100 metres Backstroke,United States,USA,1984,1984 Summer,Summer,Los Angeles,Swimming,1.0
9885,Swimming Men's 100 metres Backstroke,United States,USA,1988,1988 Summer,Summer,Seoul,Swimming,1.0
9886,Swimming Men's 100 metres Backstroke,United States,USA,1992,1992 Summer,Summer,Barcelona,Swimming,1.0
9887,Swimming Men's 100 metres Backstroke,United States,USA,1996,1996 Summer,Summer,Atlanta,Swimming,1.0
9888,Swimming Men's 100 metres Backstroke,United States,USA,2000,2000 Summer,Summer,Sydney,Swimming,1.0
9889,Swimming Men's 100 metres Backstroke,United States,USA,2004,2004 Summer,Summer,Athina,Swimming,1.0
9890,Swimming Men's 100 metres Backstroke,United States,USA,2008,2008 Summer,Summer,Beijing,Swimming,1.0
9891,Swimming Men's 100 metres Backstroke,United States,USA,2012,2012 Summer,Summer,London,Swimming,1.0
9892,Swimming Men's 100 metres Backstroke,United States,USA,2016,2016 Summer,Summer,Rio de Janeiro,Swimming,1.0
9893,Swimming Men's 100 metres Breaststroke,Australia,AUS,1980,1980 Summer,Summer,Moskva,Swimming,1.0
9894,Swimming Men's 100 metres Breaststroke,Australia,AUS,1984,1984 Summer,Summer,Los Angeles,Swimming,1.0
9895,Swimming Men's 100 metres Breaststroke,Australia,AUS,1992,1992 Summer,Summer,Barcelona,Swimming,1.0
9896,Swimming Men's 100 metres Breaststroke,Australia,AUS,2012,2012 Summer,Summer,London,Swimming,1.0
9897,Swimming Men's 100 metres Breaststroke,Belgium,BEL,1996,1996 Summer,Summer,Atlanta,Swimming,1.0
9898,Swimming Men's 100 metres Breaststroke,Canada,CAN,1984,1984 Summer,Summer,Los Angeles,Swimming,1.0
9899,Swimming Men's 100 metres Breaststroke,France,FRA,2004,2004 Summer,Summer,Athina,Swimming,1.0
